id,title,short_desc,zone,infos,services,contact,address,mail,phone,openinghours,interneturl,appointmenturl,virtualvisiturl,bookingurl,troubleshootingurl,geocalisation,photo,regions,Surface,Max Surface,Min Surface,Mean Surface
156,Colonel Roche,,Toulouse sud-est,"Voir la visite en grand

 



Voir d'autres photos de la résidence

 
Horaires
 AccueilLundi, mercredi , jeudi : 8h45 à 12h et 16h à 20h. Mardi et vendredi : 8h45 à 12h et 14h à 16h30. 
Localisation
 A proximité de l'Université Paul Sabatier (STAPS, IUP), le long du Canal du Midi. 
 
Accès
 Métro : Ligne B Faculté de Pharmacie, Université Paul Sabatier. Bus : 37, 68, 78.Stations vélo Toulouse : n°222 avenue Colonel Roche, n°237 avenue Edouard Belin.
Types de logements et équipements
T1 de 18 m² : cuisine équipée et sanitaires individuels.
T1 PMR de 23 m² : cuisine équipée et sanitaires individuels.
 
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
Internet filaire et wifi + accès Eduoram
Laverie
Salle d'étude
Foyer
Parking (places limitées payantes)","Colonel Roche
 15 avenue Colonel Roche31400 ToulouseTél. 05 61 12 55 70residence.colonelroche@crous-toulouse.fr",15 avenue Colonel Roche 31400 Toulouse,residence.colonelroche@crous-toulouse.fr,05 62 25 62 62,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.563999176,1.4741100073",https://tourmkr.com/F1msmFh0qn,Occitanie,"[18.0, 23.0]",23.0,18.0,20.5
165,Nobel,,Albi,"Voir la visite en grand

 



Voir d'autres photos de la résidence

   
Horaires
 de 9h à 13h et de 14h à 17h
Localisation
 À 5 mn du centre universitaire et à 10 mn du centre ville. Proximité de commerces et de services dans le quartier de Veyrières. 
Accès
 Bus H
Types de logements et équipements
 T1 / T1 PMR de 19 à 21 m² : cuisine équipée et sanitaires individuels. 
 
Tarifs
Consulter les différents tarifs des logements
   
 
 









Résidence raccordée sur le réseau RENATER via le projet ASTER. ASTER est cofinancé par l’Union européenne. L’Europe s’engage en Midi-Pyrénées avec le Fonds européen de développement régional.","Accès sécurisé
 Internet wifi + accès Eduoram
 Laverie
 Parking","Nobel
 36 place du 19 mars 196281000 AlbiTél. 05 63 48 16 92contact.albi@crous-toulouse.fr",36 place du 19 mars 1962 81000 Albi,contact.albi@crous-toulouse.fr,05 63 48 16 92,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.9124984741,2.1389799118",https://tourmkr.com/F1Fv3vO1lY,Occitanie,[21.0],21.0,21.0,21.0
169,Jacqueline Auriol,,Toulouse sud-est,"Voir la visite en grand

 



Voir d'autres photos de la résidence

   
Horaires
 8h30/12h et 13h30/16h
Localisation
 Proche de l'Université Paul Sabatier, au pied de la station de métro de Ramonville.
Accès
 Métro : ligne B Ramonville
Types de logements et équipements
Les logements disposent du label bâtiment basse consommation (BBC).T1 / T1 PMR de 17 et 18 m² : cuisine équipée et sanitaires individuels. 
  
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
 Interphone
 Internet filaire et wifi + accès Eduoram
 Laverie
 Salle d'études
 Garage à vélos","Jacqueline Auriol
 6 Mail Françoise Dolto31520 Ramonville Saint-AgneTél. 05 62 25 62 60residence.jacquelineauriol@crous-toulouse.fr",6 Mail Françoise Dolto 31520 Ramonville Saint-Agne,residence.jacquelineauriol@crous-toulouse.fr,05 62 25 62 60,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.5559997559,1.4760400057",https://tourmkr.com/F1OrDWUsn7,Occitanie,[18.0],18.0,18.0,18.0
1224,Petit Varèse,,Toulouse ouest,"Voir d'autres photos de la résidence
 
Localisation
 A quelques minutes à pied de l'université Jean Jaurès. Demande à présenter à l'AFEV.
Accès
 Métro : ligne A Mirail-Université.Bus : 14.Station vélo Toulouse : n°220 rue de l'Université.
Types de logements et équipements
 1 colocation + 1 projet solidaire = 1 kaps 
 24 appartements meublés en colocation (T3, T4, T5 et T6)
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
 Internet wifi + accès Eduoram
 Laverie
 Salle d'étude
 Foyer

http://rejoins.afev.org/kaps/
https://youtu.be/PiBfGf3rrqo","Petit Varèse
 8 au 11 chemin Edgar VarèseToulousekaps.toulouse@afev.org",8 au 11 chemin Edgar Varèse Toulouse,kaps.toulouse@afev.org,,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,https://flic.kr/s/aHskV7iPKu,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.573462,1.403919",https://www.flickr.com/photos/croustoulouse/albums/72157680759042910,Occitanie,[],,,
1226,Les Tripodes - bât. Curie,,Toulouse sud-est,"p> 
   

Voir la visite en grand

 



Voir d'autres photos de la résidence

   
ATTENTION : Pour votre Dse choisir résidence de Rangueil
 L'affectation se fait en fonction des disponibilités le jour de votre arrivée. 
Horaire
 Résidence universitaire Les Tripodes (Rangueil) : secrétariat bât. Archimède.Ouvert du lundi au vendredi de 8h30 à 12h30 et 13h30 à 16h.
Localisation
 Sur le campus de l'Université Paul Sabatier, proche du Canal du Midi et du métro ligne B.
Accès
 Métro : ligne B Faculté de Pharmacie. Bus : 44 et 78.Stations vélo Toulouse : n°228 chemin des Maraichers, n°230 avenue de Rangueil.
Types de logements et équipements
 Studettes de 9m2 : cuisine équipée, sanitaires individuels, lit 1 personne (90 x 190), placard, frigo, plaques électriques.Studettes de 9m2 : cuisine collective, sanitaires individuels, lit 1 personne (90 x 190), placard, frigo. 
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
 Veilleur de nuit
 Internet filaire
 Salle d'étude
 Laverie
 Garage à vélos","Les Tripodes - bât. Curie
 118 route de Narbonne31077 Toulouse cedex 4Tél. 05 62 25 62 00hebergement.rangueil@crous-toulouse.fr",118 route de Narbonne 31077 Toulouse cedex 4,hebergement.rangueil@crous-toulouse.fr,05 62 25 62 00,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,https://flic.kr/s/aHskUK8p4x,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.568911,1.465387",https://tourmkr.com/F1TFlgBryT,Occitanie,"[9.0, 9.0]",9.0,9.0,9.0
334,Résidence Fernand Braudel,Centre ville,Belfort,"Localisation :
 La résidence Fernand Braudel se situe dans le centre ville (au 2, rue Marcel Paul), à proximité de l’IUFM, du lycée Condorcet, de l’ESTA, de l’ISTC, et de l’IFSI. 
Description :
 La résidence Braudel dispose de 72 T1 et 23 T1 bis (pour une seule personne), et de 4 T2. 
Moyens d'accès :
 Bus : 1 - 7 
Types de logement :
Appartements disponibles dans la résidence

T1 - (Surface moyenne : 19m² - Loyer : 277€ Quantité : 72)
T1 Bis - (Surface moyenne : 34m² - Loyer :de 321€ à 427€ Quantité : 23)
T2 - (Surface moyenne : 47.8m² - Loyer : 399€ pour 1 personne, 457€ pour 2 personnes  Quantité : 4)",Salle de convivialitéBibliothèque à proximitéChambres PMRAccès InternetParking et laverie à la résidence SartreCharges additionnelles électricité et gaz (chauffage et plaques),"Résidence Fernand Braudel 
 72 T1 et 23 T1 bis (pour une seule personne), et de 4 T2. 
 T1 PMR disponibles 
 La gestion de cette résidence est assurée par le Secrétariat de la Résidence Duvillard. 
 Adresse : 3 rue Marcel Paul90000 BELFORT 
Adresse secrétariat : Rue Ernest Duvillard 90016 BelfortTéléphone : 03.84.22.19.77Email : pole-hebergement-nfc@crous-bfc.fr",Rue Ernest Duvillard  90016 Belfort,pole-hebergement-nfc@crous-bfc.fr,03.84.22.19.77-06.48.41.77.45,,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,http://www.crous-bfc.fr/logements/logement-crous-2/visites-virtuelles/,https://www.crous-bfc.fr,https://www.crous-bfc.fr/,"47.6403808594,6.8530831337",https://admin-v2.crous-mobile.fr//media/files/Crous%20Besancon/braudel.jpg,Bourgogne-Franche-Comté,"[19.0, 34.0, 47.8]",47.8,19.0,33.6
338,Résidence Portes du Jura,Proche pole universitaire,Montbéliard,"Localisation :
 A 5 minutes à pied du resto'U des Portes du Jura et du Pôle universitaire. 
Description :
 La Résidence des portes du Jura dispose de 84 T1. 
Moyens d'accès :
 Bus : Diam A - Diam B - 1 - 4 (Arrêt : Campus) 
Types de logement :
Appartements disponibles dans la résidence

T1 - (Surface moyenne : 18m² - Loyer moyen : 339 € Toutes charges comprises - Quantité : 84)",Point restoLaverieAccès InternetParking fermé (15€/mois),"Résidence Portes du Jura 
 84 T1. 
 Adresse : 23 rue Maurice Ravel25200 MontbéliardTéléphone : 03 81 94 45 92Email : pole-hebergement-nfc@crous-bfc.fr",23 rue Maurice Ravel 25200 Montbéliard,pole-hebergement-nfc@crous-bfc.fr,03 81 94 45 92,,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,http://www.crous-bfc.fr/logements/logement-crous-2/visites-virtuelles/,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,"47.4966392517,6.8003001213",https://admin-v2.crous-mobile.fr//media/files/Crous%20Besancon/respdj2.jpg,Bourgogne-Franche-Comté,[18.0],18.0,18.0,18.0
339,Résidence René Thom,Centre ville,Montbéliard,"Localisation :
 La résidence René Thom est située au centre ville (au 37, rue Clémenceau), à 30 minutes à pied du resto'U des Portes du Jura et du Pôle Universitaire et à une dizaine de minutes en bus de ces sites et de la gare. 
Description :
 La résidence René Thom dispose de 79 T1, de 19 T1bis solo, ainsi que de 23 T2. 
Moyens d'accès :
 Bus : Diam A - Diam B - 1 - 3 - 4 - 5 - 7 - 10 (Arrêt : René Thom) 
Types de logement :
Appartements disponibles dans la résidence

T1 - (Surface moyenne : 23m² - Loyer : 335€ - Quantité : 78)
T1 Bis - (Surface moyenne : 33m² - Loyer : 412€ - Quantité : 19)
T2 - (Surface moyenne : 46.5m² - Loyer : de 422€ à 471€ pour 2 personnes - Quantité : 23)Toutes charges comprises",LaverieSalle de convivialité,"Résidence René Thom 
 78 T1, de 19 T1bis solo, ainsi que de 23 T2. 
 La gestion de cette résidence est assurée par le Secrétariat de la Résidence Duvillard.Adresse : 37 rue Clémenceau25200 MontbéliardTéléphone : 03 81 91 15 05 
 Adresse secrétariat :Rue Ernest Duvillard 90016 BelfortTéléphone : 03 84 21 06 01 
 Email : pole-hebergement-nfc@crous-bfc.fr",37 rue Clémenceau 25200 Montbéliard,pole-hebergement-nfc@crous-bfc.fr,03.81.91.15.05-06.48.41.77.02,,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,http://www.crous-bfc.fr/logements/logement-crous-2/visites-virtuelles/,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,"47.5107345581,6.7960190773",https://admin-v2.crous-mobile.fr//media/files/Crous%20Besancon/thom.jpg,Bourgogne-Franche-Comté,"[23.0, 33.0, 46.5]",46.5,23.0,34.166666666666664
418,Jean Zay,Logements proposés : appartements de T1 à T3,DIJON CAMPUS,"La résidence compte 153 logements (du T1 au T3) ouvrant droit à l'APL (130 T1, 10 T1 H, 10 T2 et 3 T3). Elle se situe à proximité de l'université, des autres résidences, de l'IUT, du complexe sportif, de la faculté des Sciences Mirande, du restaurant Montmuzard et du terminus de la liane 5 du bus.","La résidence offre aux locataires un interphone avec contrôle d'accès par badge, un ascenseur, une cabine téléphonique, un petit local fermé pour les vélo (nombre de places limité), un parking ombragé, un agent d'accueil de 8h15 à 16h15 et un veilleur de nuit. Accès à internet haut débit (en wifi). 
 L'eau froide, les réparations locatives, l'entretien des communs sont compris dans les charges (hors dégradations) sauf l'électricité qui nécessite une ouverture de compteur à EDF. 
 Loyer :  
 T1 : 267,89 € 
 T2 : 460,88 à 493,42 € 
 T3 : 593,75 à 614,27 €","Résidence JEAN ZAY 
 12/14 rue Edgar Faure 
 21000 Dijon 
 03.45.34.84.81",12/14 rue Edgar Faure  21000 Dijon,,03.45.34.84.81,,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,http://www.crous-bfc.fr/logements/logement-crous-2/visites-virtuelles/,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,"47.3104019165,5.0730338097",http://stockcrous.fr/static-images/17f1797345ef33073d9cb96834f1e629.jpg,Bourgogne-Franche-Comté,[],,,
1192,Jaurès,Logements proposés : T1,AUXERRE,"Cette résidence proche des commerces (superette, pharmacie), de l'IUT et des Lycées Jacques Amyot et Saint Germain. Equipée pour les personnes à mobilité réduite. Composée de 22 logements au total.","Chaque logement comporte un espace cuisine, un espace d'eaux, un bureau, une table à manger, un lit 1 place, un placard. A proximité des transports (bus et gare SNCF). Interphone. 
 Pour disposer d'un accès à Internet, vous devrez disposer de votre propre box via un abonnement chez un opérateur. 
 Loyer :  
T1 : 342,99 à 366,38 €","Résidence JEAN JAURES 
 9/11 avenue Jean Jaurès - 8 Allée Saint-Amarin 
 89000 Auxerre 
 03.45.34.84.81",9/11 avenue Jean Jaurès - 8 Allée Saint-Amarin  89000 Auxerre,,03.45.34.84.81,,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,http://www.crous-bfc.fr/logements/logement-crous-2/visites-virtuelles/,https://www.crous-bfc.fr/,https://www.crous-bfc.fr/,"47.7969403,3.5790351000001",https://admin-v2.crous-mobile.fr//media/files/Crous%20Dijon/Sans-titrejaurs.jpg,Bourgogne-Franche-Comté,[],,,
904,"Cité U ""Expressions""","En périphérie du campus, à seulement 10 mn du centre ville",Mulhouse,"Plus d'images sur Pinterest
 

Loyer : 259 €  (possibilité de bénéficier de l'ALS)

Type de logement: 161 chambres de 9 m² avec cabine sanitaire (douche, wc, lavabo) et 5 logements pour personnes à mobilité réduiteEquipement du logement : Prise TV/internet, réfrigérateur, lavabo, 1 lit, 1, bureau, 1 chaise/tabouret, 1 placard. Connexion internet inclus dans le loyer.
Equipement collectif : Cuisine, plaques de cuissonLocalisation : à la périphérie du campus et à 10 mn du centre villeAccès : Depuis la gare Tram 1, puis Tram 2","La cité dispose des services suivants : 

Cuisine
Garage à vélo
Laverie
Parking
Salle d'étude
Salle de loisir
Veilleur","Cité U ""Expressions""11 rue des Frères Lumière68350 Brunstatt 
   
Horaires du secrétariat :
9h à 12h puis 13h30 à 17h30",11 rue des Frères Lumières 68350 Brunstatt,,,,https://www.crous-strasbourg.fr/,https://www.crous-strasbourg.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-strasbourg.fr/,"47.7280006409,7.3107299805",http://api.drupal.org/api/function/theme_field/7,Grand Est,[9.0],9.0,9.0,9.0
905,Résidence Alfred Weiss 2,À 15 mn du campus de l'Esplanade,Strasbourg,"Plus d'images sur Pinterest
 


Loyer : 263 € en chambre et 411 € en studio (possibilité de bénéficier de l'ALS)


Type de logement : 204 studios de 18m², 19 chambres de 10m² et 2 studios accessibles aux personnes à mobilité réduiteEquipement des logements : Prise internet, réfrigérateur, 1 lit, 1 bureau, 1 chaise/tabouret, 1 placard, sanitaires (douches, wc, lavabo). Les studios sont de plus équipés d'une kitchenette. Connexion internet inclue dans le loyer. Equipement collectif : cuisine collective au 7e étage - uniquement accessible aux résidants en chambres Localisation : À 10 mn du campus de l'Esplanade et 30 mn du campus d'Illkirch (IUT, Pharmacie, École de Physique, Biotechnologie, Lycée Hôtelier, Lycée du Bâtiment).
Accès : Bus 30 / Tram D - Aristide Briand / Tram C – Jean Jaurès – 10 mn  à pied","La résidence propose les services suivants :

Bibliothèque
Laverie
Parking
Salle d'étude
Salle de loisir
Salle de sport
Salle TV
Veilleur","Cité U Alfred Weiss 24 rue du Vieil Armand67100 Strasbourg 
   
Horaires du secrétariat :
8h30 à 12h et de 13h30 à 16h15  du lundi au vendredi. Fermé le mercredi.
Loge principale, 7 quai du Bruckhof : Accueil 24h/24, 7j/7",4 rue du Vieil Armand 67100 Strasbourg,,,,https://www.crous-strasbourg.fr/,https://www.crous-strasbourg.fr/,,https://www.crous-strasbourg.fr/logements/loger-annee/,https://www.crous-strasbourg.fr/,"48.5665016174,7.7779102325",http://api.drupal.org/api/function/theme_field/7,Grand Est,"[18.0, 10.0]",18.0,10.0,14.0
913,Résidence du Bruckhof,À 15 mn du campus de l'Esplanade,Strasbourg,"Plus d'images sur Pinterest
 
Loyer : de 357€ à 473 € selon la surface (possibilité de bénéficier des APL)


Type de logement : studios de de 18 à 27m²Equipement du logement : salle de bain (bac de douche avec paroi en verre, lavabo sur colonne, WC), une kitchenette équipée d’une plaque électrique, un évier, un frigo et un meuble de rangement haut et bas. Un placard mural, bureau fixe, chaises et lit 1 place 90X200. Connexion internet inclue dans le loyer.
Localisation : située dans le quartier du Neudorf, proche de Rivétoile et à 15 mn du campus de l’Esplanade.
Accès : Tram D / Bus 30 / Arrêt Aristide Briand","Notre résidence vous propose les services suivants : 

Garage à vélo
Laverie
Digicode","Résidence du Bruckhof130 Avenue du Rhin bâtiment G67100 Strasbourg 
   
8h30 à 12h et de 13h30 à 16h15  du lundi au vendredi. Fermé le mercredi.
Loge principale, 7 quai du Bruckhof : Accueil 24h/24, 7j/7",130 Avenue du Rhin bâtiment G 67100 Strasbourg,,,,https://www.crous-strasbourg.fr/,https://www.crous-strasbourg.fr/,,https://www.crous-strasbourg.fr/logements/loger-annee/,https://www.crous-strasbourg.fr/,"48.5694007874,7.7778801918",http://api.drupal.org/api/function/theme_field/7,Grand Est,[27.0],27.0,27.0,27.0
914,Résidence Les Flamboyants,À 5 mn à pied du campus de l'Esplanade et 10 mn du centre ville,Strasbourg,"Plus d'images sur Pinterest


 
Loyer : 456 € (possibilité de bénéficier des APL)


Type de logement: 402 studios de 24m²  dont 8 adaptés aux personnes à mobilité réduiteEquipement du logement : Prise TV/internet, cuisine équipée (plaque + réfrigérateur),  1 table avec 2 chaises, 1 lit, 1, bureau, 1 chaise/tabouret, 1 placard, sanitaires individuels (douches, lavabo, WC). Connexion internet inclus dans le loyer.
Localisation : à 5 mn du campus de l'Esplanade et 10 mn du centre ville
Accès : Bus 2  - Arrêt Place d’Islande et  15 – Arrêt Observatoire (300m) / Tram F – Arrêt Place d’Islande (Terminus)","Notre résidence vous propose les services suivants : 

Digicode
Garage à vélo
Laverie
Parking
Veilleur","Résidence les Flamboyants 8 rue Jean-Henri Schnitzler67000 Strasbourg 
   
administratif C.U. Paul Appell, 8rue de Palerme :
de 08h30 à 11h45 et de 13h15 à 16h du lundi au vendredi midi.",8 rue Jean-Henri Schnitzler 67000 Strasbourg,,,,https://www.crous-strasbourg.fr/,https://www.crous-strasbourg.fr/,,https://www.crous-strasbourg.fr/logements/loger-annee/,https://www.crous-strasbourg.fr/,"48.5803985596,7.7747998238",http://api.drupal.org/api/function/theme_field/7,Grand Est,[24.0],24.0,24.0,24.0
114,Résidence Saint Nicolas (secteur Le Havre),Le Havre,Le Havre,"Localisation
 Centre ville Le Havre 
Description
 T1 ouvrant le droit à l'APL 

Equipement : cuisine équipée, évier, réfrigérateur, plaques de cuisson, rangement sous évier et au dessus, 1 table rabattable, 1 chaise et 1 cumulus 50 L
Sanitaires : lavabo, douche, WC
Mobilier : lit 1 place, table de travail avec 1 caisson dessous, 1 chaise, 1 penderie
Installations : prise téléphone, prise TV

Moyens d'accès
 Arrêt de Bus à proximité :Bains des Docks 
Types de logement & loyers



Surface moyenne
Loyer


T1 de 18 m²
366,00€",Gratuits (Sauf € = Payants),"Résidence Saint Nicolas (Secteur Le Havre)
 10 rue Aviateur Guerin76600 Le Havre 
 Tel : 02 35 42 30 28 Mèl : resid-villebasse@crous-normandie.fr",10 rue Aviateur Guerin 76600 Le Havre,resid-villebasse@crous-normandie.fr,02 35 42 30 28,,https://www.crous-normandie.fr/,,,,,"49.4938,0.1077",https://admin-v2.crous-mobile.fr//media/crous-images/d7f88576b703c7384f0d9a1d6e6a40b9.jpg,Normandie,[18.0],18.0,18.0,18.0
126,Les Jardins Saint Paul (secteur Rouen),Centre ville de Rouen,Rouen,"Localisation
 Proche fac de médecine/pharmacie 
Description
 T1 ou T1 bis colocation, ouvrant le droit à l'APL 

Equipement : kitchenette, évier, réfrigérateur, plaques de cuisson
Sanitaires : lavabo, douche, WC
Mobilier : 1 lit 1 place, 1 bureau, 1 table, 1 chaise, placard
Installations : prise téléphone, prise TV, accès réseau internet par wifi

Moyens d'accès
 Arrêt de Bus à proximité :ROUEN - Martainville 
Types de logement & loyers



Surface moyenne
Loyer


T1 de 16m²
265,40€


T1 bis colocation tarif par colocataire
198,70€



L'électricité est à la charge de l'étudiant.",Gratuits (Sauf € = Payants),"Résidence Les Jardins Saint Paul (Secteur Rouen - rive droite)
 6 rue du Chemin Neuf76000 Rouen 
 Tel : 02 35 07 02 75Mèl : resid-saintpaul@crous-normandie.fr",6 rue du Chemin Neuf 76000 Rouen,resid-saintpaul@crous-normandie.fr,02 35 07 02 75,,https://www.crous-normandie.fr/,,,,,"49.4367294312,1.1078662872",https://admin-v2.crous-mobile.fr//media/crous-images/63f8a8e27d4a491fa5455f47976c7eb1.jpg,Normandie,[16.0],16.0,16.0,16.0
130,Résidence Clovis (secteur Le Havre),Dans centre ville,Le Havre,"Localisation
 Le Havre 
Description
 T1 Bis 1 lit ou T1 Bis 2 lits - ouvrant droit à l'APL 

Equipement : cuisine équipée avec frigo - plaques chauffantes - évier - rangements
Sanitaires : lavabo - douche - wc
Mobilier : 1 lit 1 place, bureau, chaise, placard
Installations : prise de téléphone, prise tv, accès réseau internet par wifi

Moyens d'accès
 Arrêt de Bus à proximité :Rond Point 
Types de logement & loyers TTC



Surface moyenne
Loyer


T1 de 19m²
360,70€


T1 bis de 25m² tarif par colocataire 
185,00€",Gratuits (Sauf € = Payants),"Résidence Clovis (Secteur Le Havre)
 12 rue Clovis76600 Le Havre 
 Tel : 02 35 42 30 28Mèl : resid-villebasse@crous-normandie.fr",12 rue Clovis 76600 Le Havre,resid-villebasse@crous-normandie.fr,02 35 42 30 28,,https://www.crous-normandie.fr/,,,,,"49.5007705688,0.1318890005",http://intranet.crous-rouen.fr/images-residences/Clovis.jpg,Normandie,"[19.0, 25.0]",25.0,19.0,22.0
1040,Cité Conseil Général,campus universitaire du Moufia à Sainte-Clotilde,Nord,Localisation :   La résidence est située à 5 minutes à pied du campus qui est accessible grâce à une passerelle piétonne qui enjambe le boulevard sud.,Description :    231 Logements,Cité Conseil Général   20 rue Hippolyte Foucque  97490 Sainte-Clotilde,20 rue Hippolyte Foucque  97490 Sainte-Clotilde,,,,https://www.crous-reunion.fr/,https://www.crous-reunion.fr/,,https://www.crous-reunion.fr/logements/constituer-une-demande-de-logement/reservation-dun-logement/,https://www.crous-reunion.fr/,"-20.8999881744,55.4860115051",https://admin-v2.crous-mobile.fr//media/crous-images/fcfc4037f59b0c33209aa5b7140633ee.jpg,La Réunion,[],,,
1041,Cité Louis Timagène Houat,campus universitaire du Moufia à Sainte-Clotilde,Nord,Localisation :    La résidence est située à 5 minutes à pied du campus qui est accessible grâce à une passerelle piétonne qui enjambe le boulevard sud.,Description :   96 Logements,Cité Louis Timagène Houat   20 rue Hippolyte Foucque  97490 Sainte-Clotilde,20 rue Hippolyte Foucque  97490 Sainte-Clotilde,,,,https://www.crous-reunion.fr/,https://www.crous-reunion.fr/,,https://www.crous-reunion.fr/logements/constituer-une-demande-de-logement/reservation-dun-logement/,https://www.crous-reunion.fr/,"-20.9001026154,55.4867668152",https://admin-v2.crous-mobile.fr//media/crous-images/Cit__Houat.JPG,La Réunion,[],,,
939,Résidence Canada,Proche du campus de la santé de la Timone,Marseille,"Logements HLM

70 T1 : 325 euros
14 T1bis de 30m² : 373,50 euros
13 T2 de 37m² : 404 euros

   
   
   
 Photos de la résidence 
   
   
   
   
   
 https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157679829208245","parking, interphone","Résidence Canada 
 31 rue du Canada - 13010 Marseille 
 Tél : 04 91 47 48 76",31 rue du Canada - 13010 Marseille,,04 91 47 48 76,,https://www.crous-aix-marseille.fr/,https://www.crous-aix-marseille.fr/,https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157679829208245,https://www.crous-aix-marseille.fr/logements/comment-demander-un-logement/,https://www.crous-aix-marseille.fr/,"43.2862205505,5.4006781578",https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157679829208245,Provence-Alpes-Côte d'Azur,"[30.0, 37.0]",37.0,30.0,33.5
940,Résidence Les Petites Maries,Centre ville. À proximité du lycée Thiers,Marseille,"Immeuble ancien, entièrement rénové, situé en plein cœur de Marseille. 

9 T1 de 244,54 à 309,07 €
1 T2 de 487,35 euros €

 Colocation possible",interphone,"Résidence Les Petites Maries8 rue des Petites Maries - 13001 Marseille 
 Tél : 04 91 64 41 73Fax : 04 91 50 32 85cu.gastonberger@crous-aix-marseille.fr",,,,,,,,,,"43.3005104065,5.3773541451",,Provence-Alpes-Côte d'Azur,[],,,
946,Résidence Laugier,À proximité de l'université d'Avignon,Avignon,"75 T1 individuels de 19 à 23 m² à 323,60 € - Dépôt de garantie : 180 euros
11 T1 individuels de 24 à 30m² à 390,10 € - Dépôt de garantie : 240 euros
Laverie
Parking

   
 Photos de la résidence Laugier : 
   
   
   
 https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157665677691495","Équipements collectifs : laverie, contrôle d'accès par badge 
 Services sur location ou abonnement : garage en box fermé, internet","Résidence Laugier 
 100 rue Carreterie – 84000 Avignonantenne.avignon@crous-aix-marseille.fr",100 rue Carreterie – 84000 Avignon,antenne.avignon@crous-aix-marseille.fr,,,https://www.crous-aix-marseille.fr/,https://www.crous-aix-marseille.fr/,https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157665677691495,https://www.crous-aix-marseille.fr/logements/comment-demander-un-logement/,https://www.crous-aix-marseille.fr/,"43.9510726929,4.8152480125",https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157665677691495,Provence-Alpes-Côte d'Azur,[30.0],30.0,30.0,30.0
949,Résidence Les 3 clés d Or,À proximité de l'université d'Avignon,Avignon,"66 T1 de 15,83 à 19,80 m² - 322,84 à 378,30€ Charges comprises (Hors APL) - Dépôt de garantie : 220 à 270 euros
24 T1 bis de 29,50 à 33,70m² - 371,96€ à 401,30€ Charges comprises par personne (Hors APL) - Dépôt de garantie : 200 à 230 euros

   

Laverie
Salle culturelle / de détente / de musique
Accès handicapés
Colocation possible
Parking
Garage 2 roues
Espaces verts
Digicode / Interphone / Visiophone

https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157661509387231","Équipements collectifs : laverie, garage 2 roues, parking, internet 100 Mo inclus Services sur location ou abonnement : parking extérieur",Résidence Les 3 Clés d'Or1E boulevard Paul Mariéton - 84000 Avignonantenne.avignon@crous-aix-marseille.fr,1E boulevard Paul Mariéton - 84000 Avignon,antenne.avignon@crous-aix-marseille.fr,,,https://www.crous-aix-marseille.fr/,https://www.crous-aix-marseille.fr/,https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157661509387231,https://www.crous-aix-marseille.fr/logements/comment-demander-un-logement/,https://www.crous-aix-marseille.fr/,"43.9515228271,4.8247108459",https://www.flickr.com/photos/crousaixmarseilleavignon/albums/72157661509387231,Provence-Alpes-Côte d'Azur,"[19.8, 33.7]",33.7,19.8,26.75
